Channel Title,Channel Username,ID,Date,Media Path,Tokens,Brand,Size,Price,Model,Specifications,Phone Numbers
EthioBrand,@ethio_brand_collection,5037,2023-07-21 11:08:32+00:00,photos\@ethio_brand_collection_5037.jpg,"['Skechers', 'AF', '02', 'size', '40414243', 'Price', '2700', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",,,2700 birr,,,
EthioBrand,@ethio_brand_collection,5036,2023-07-20 16:15:52+00:00,photos\@ethio_brand_collection_5036.jpg,"['Platform', 'volvet', 'leather', 'size', '39404142', 'Price', '2200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'teeleebaare', 'gaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', '101', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,,2200 birr,,,
EthioBrand,@ethio_brand_collection,5035,2023-07-20 09:00:43+00:00,photos\@ethio_brand_collection_5035.jpg,"['J', 'lace', 'up', 'N', 'comfort', 'leather', 'Size', '394041424344', 'Price', '2500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",J lace up N comfort leather,394041424344,2500 birr,,,
EthioBrand,@ethio_brand_collection,5034,2023-07-19 16:46:20+00:00,photos\@ethio_brand_collection_5034.jpg,"['Spring', 'Chelsea', 'boots', 'Size', '3940414243', 'Price', '3400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Spring Chelsea boots,3940414243,3400 birr,,,
EthioBrand,@ethio_brand_collection,5033,2023-07-19 09:00:29+00:00,photos\@ethio_brand_collection_5033.jpg,"['Vans', 'leather', 'Size', '4041424344', 'Price', '2400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",Vans leather,4041424344,2400 birr,,,
EthioBrand,@ethio_brand_collection,5032,2023-07-18 17:04:20+00:00,photos\@ethio_brand_collection_5032.jpg,"['Nike', 'air', 'max', 'bliss', 'Size', '4041424344', 'Price', '3400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Nike air max bliss,4041424344,3400 birr,,,
EthioBrand,@ethio_brand_collection,5031,2023-07-18 09:20:09+00:00,photos\@ethio_brand_collection_5031.jpg,"['TVN', 'zipper', 'comfort', 'leather', 'Size', '394041424344', 'Price', '2500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",TVN zipper comfort leather,394041424344,2500 birr,,,
EthioBrand,@ethio_brand_collection,5030,2023-07-17 16:00:06+00:00,photos\@ethio_brand_collection_5030.jpg,"['Skechers', 'AF', '02', 'size', '4041424344', 'Price', '2700', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",,,2700 birr,,,
EthioBrand,@ethio_brand_collection,5029,2023-07-17 10:16:10+00:00,photos\@ethio_brand_collection_5029.jpg,"['Nike', 'Air', 'Force', '1', 'low', 'size', '4041424344', 'Price', '2400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",,,2400 birr,,,
EthioBrand,@ethio_brand_collection,5027,2023-07-16 16:02:52+00:00,photos\@ethio_brand_collection_5027.jpg,"['Spring', 'Chelsea', 'boots', 'Size', '3940414243', 'Price', '3400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Spring Chelsea boots,3940414243,3400 birr,,,
EthioBrand,@ethio_brand_collection,5026,2023-07-15 09:29:01+00:00,photos\@ethio_brand_collection_5026.jpg,"['Air', 'Jordan', '11', 'Size', '4041424344', 'Price', '3300', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,4041424344,3300 birr,,,
EthioBrand,@ethio_brand_collection,5025,2023-07-15 05:01:51+00:00,photos\@ethio_brand_collection_5025.jpg,"['Under', 'armour', 'toccoa', 'Size', '4041424344', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Under armour toccoa,4041424344,3000 birr,,,
EthioBrand,@ethio_brand_collection,5024,2023-07-14 16:07:21+00:00,photos\@ethio_brand_collection_5024.jpg,"['SV', 'Boots', 'comfort', 'leather', 'Size', '3940414243', 'Price', '2500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",SV Boots comfort leather,3940414243,2500 birr,,,
EthioBrand,@ethio_brand_collection,5022,2023-07-14 09:00:52+00:00,photos\@ethio_brand_collection_5022.jpg,"['Under', 'armour', 'Cupron', 'high', 'Size', '404142', 'Price', '2700', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Under armour Cupron high,404142,2700 birr,,,
EthioBrand,@ethio_brand_collection,5021,2023-07-13 16:05:13+00:00,photos\@ethio_brand_collection_5021.jpg,"['Air', 'Jordan', '12', 'Size', '404143', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,404143,3200 birr,,,
EthioBrand,@ethio_brand_collection,5020,2023-07-13 09:01:37+00:00,photos\@ethio_brand_collection_5020.jpg,"['J', 'lace', 'up', 'N', 'comfort', 'leather', 'Size', '394041424344', 'Price', '2500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",J lace up N comfort leather,394041424344,2500 birr,,,
EthioBrand,@ethio_brand_collection,5019,2023-07-12 16:00:26+00:00,photos\@ethio_brand_collection_5019.jpg,"['Vans', 'leather', 'Size', '4041424344', 'Price', '2400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",Vans leather,4041424344,2400 birr,,,
EthioBrand,@ethio_brand_collection,5018,2023-07-11 17:23:35+00:00,photos\@ethio_brand_collection_5018.jpg,"['KX', 'zip', 'Boots', 'comfort', 'leather', 'Size', '394041424344', 'Price', '2500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",KX zip Boots comfort leather,394041424344,2500 birr,,,
EthioBrand,@ethio_brand_collection,5017,2023-07-11 09:01:29+00:00,photos\@ethio_brand_collection_5017.jpg,"['Nike', 'alpha', 'elite', '3', 'Size', '40414243', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,40414243,3200 birr,,,
EthioBrand,@ethio_brand_collection,5016,2023-07-10 08:58:14+00:00,photos\@ethio_brand_collection_5016.jpg,"['PNJ', 'baseball', 'Size', '394041424344', 'Price', '2400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",PNJ baseball,394041424344,2400 birr,,,
EthioBrand,@ethio_brand_collection,5015,2023-07-09 16:01:09+00:00,photos\@ethio_brand_collection_5015.jpg,"['J', 'lace', 'up', 'N', 'comfort', 'leather', 'Size', '394041424344', 'Price', '2500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",J lace up N comfort leather,394041424344,2500 birr,,,
EthioBrand,@ethio_brand_collection,5014,2023-07-08 09:01:43+00:00,photos\@ethio_brand_collection_5014.jpg,"['SV', 'Boots', 'comfort', 'leather', 'Size', '394041424344', 'Price', '2500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",SV Boots comfort leather,394041424344,2500 birr,,,
EthioBrand,@ethio_brand_collection,5013,2023-07-08 05:01:31+00:00,photos\@ethio_brand_collection_5013.jpg,"['Urban', 'boots', 'comfort', 'leather', 'Size', '394041424344', 'Price', '3000birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Urban boots comfort leather,394041424344,3000 birr,,,
EthioBrand,@ethio_brand_collection,5011,2023-07-07 09:00:06+00:00,photos\@ethio_brand_collection_5011.jpg,"['Nike', 'airmax', 'off', 'white', 'Size', '4142434445', 'Price', '2500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Nike airmax off white,4142434445,2500 birr,,,
EthioBrand,@ethio_brand_collection,5010,2023-07-06 16:02:02+00:00,photos\@ethio_brand_collection_5010.jpg,"['Nike', 'KD', '15', 'Size', '40414243', 'Price', '3500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,40414243,3500 birr,,,
EthioBrand,@ethio_brand_collection,5009,2023-07-06 09:00:25+00:00,photos\@ethio_brand_collection_5009.jpg,"['MS', 'white', 'leather', 'comfort', 'Size', '4041424344', 'Price', '2400birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",MS white leather comfort,4041424344,2400 birr,,,
EthioBrand,@ethio_brand_collection,5008,2023-07-05 16:05:20+00:00,photos\@ethio_brand_collection_5008.jpg,"['Nike', 'alpha', 'elite', '3', 'Size', '40414243', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,40414243,3200 birr,,,
EthioBrand,@ethio_brand_collection,5007,2023-07-05 09:01:45+00:00,photos\@ethio_brand_collection_5007.jpg,"['Urban', 'boots', 'comfort', 'leather', 'Size', '394041424344', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Urban boots comfort leather,394041424344,3000 birr,,,
EthioBrand,@ethio_brand_collection,5006,2023-07-04 16:06:50+00:00,photos\@ethio_brand_collection_5006.jpg,"['Nike', 'zoom', 'water', 'shell', 'Size', '40414243', 'Price', '2800', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Nike zoom water shell,40414243,2800 birr,,,
EthioBrand,@ethio_brand_collection,5005,2023-07-04 09:31:06+00:00,photos\@ethio_brand_collection_5005.jpg,"['Hanex', 'comfort', 'leather', 'Size', '39404142', 'Price', '2500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Hanex comfort leather,39404142,2500 birr,,,
EthioBrand,@ethio_brand_collection,5004,2023-07-03 16:12:11+00:00,photos\@ethio_brand_collection_5004.jpg,"['Adidas', 'fashion', '2023', 'Size', '4041424344', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,4041424344,2900 birr,,,
EthioBrand,@ethio_brand_collection,5003,2023-07-03 09:00:43+00:00,photos\@ethio_brand_collection_5003.jpg,"['Nike', 'SB', 'Adversary', 'Size', '40414243', 'Price', '2700', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Nike SB Adversary,40414243,2700 birr,,,
EthioBrand,@ethio_brand_collection,5002,2023-07-02 16:00:06+00:00,photos\@ethio_brand_collection_5002.jpg,"['Nike', 'TEMPUS', 'Size', '40414243', 'Price', '3100', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Nike TEMPUS,40414243,3100 birr,,,
EthioBrand,@ethio_brand_collection,5001,2023-07-01 09:00:53+00:00,photos\@ethio_brand_collection_5001.jpg,"['Air', 'Jordan', '12', 'Size', '40414243', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,40414243,3200 birr,,,
EthioBrand,@ethio_brand_collection,5000,2023-06-30 16:00:15+00:00,photos\@ethio_brand_collection_5000.jpg,"['Under', 'Armour', 'Mac', '3', 'Size', '4041424344', 'Price', '3600', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,4041424344,3600 birr,,,
EthioBrand,@ethio_brand_collection,4999,2023-06-30 09:01:00+00:00,photos\@ethio_brand_collection_4999.jpg,"['MS', 'white', 'leather', 'comfort', 'Size', '4041424344', 'Price', '2400birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",MS white leather comfort,4041424344,2400 birr,,,
EthioBrand,@ethio_brand_collection,4998,2023-06-29 16:00:35+00:00,photos\@ethio_brand_collection_4998.jpg,"['Under', 'armour', 'Cupron', 'high', 'Size', '40414243', 'Price', '2700', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Under armour Cupron high,40414243,2700 birr,,,
EthioBrand,@ethio_brand_collection,4997,2023-06-28 06:09:04+00:00,photos\@ethio_brand_collection_4997.jpg,"['zaaree', 'kefete', 'nane', 'Nike', 'structure', '23x', 'Size', '40414243', 'Price', '2700', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",x,40414243,2700 birr,,,
EthioBrand,@ethio_brand_collection,4996,2023-06-27 09:24:00+00:00,photos\@ethio_brand_collection_4996.jpg,"['Skechers', 'archfit', '2', 'Size', '4041424344', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",,4041424344,2900 birr,,,
EthioBrand,@ethio_brand_collection,4995,2023-06-26 16:19:27+00:00,photos\@ethio_brand_collection_4995.jpg,"['Air', 'Jordan', '9', 'Size', '404142434445', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,404142434445,3200 birr,,,
EthioBrand,@ethio_brand_collection,4994,2023-06-26 09:01:24+00:00,photos\@ethio_brand_collection_4994.jpg,"['Skechers', 'Good', 'year', 'Size', '40414243', 'Price', '2800', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Skechers Good year,40414243,2800 birr,,,
EthioBrand,@ethio_brand_collection,4993,2023-06-25 15:40:18+00:00,photos\@ethio_brand_collection_4993.jpg,"['Nike', 'GT', 'CUT', 'Size', '40414243', 'Price', '3300', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Nike GT CUT,40414243,3300 birr,,,
EthioBrand,@ethio_brand_collection,4992,2023-06-24 09:00:06+00:00,photos\@ethio_brand_collection_4992.jpg,"['Vans', 'leather', 'Size', '4041424344', 'Price', '2400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",Vans leather,4041424344,2400 birr,,,
EthioBrand,@ethio_brand_collection,4991,2023-06-23 16:15:26+00:00,photos\@ethio_brand_collection_4991.jpg,"['Nike', 'SB', 'Adversary', 'Size', '40414243', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Nike SB Adversary,40414243,3200 birr,,,
EthioBrand,@ethio_brand_collection,4990,2023-06-23 09:01:18+00:00,photos\@ethio_brand_collection_4990.jpg,"['LV', 'Trainer', '2', 'made', 'in', 'Italy', 'Size', '4041424344', 'Price', '4500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",made in Italy,4041424344,4500 birr,,,
EthioBrand,@ethio_brand_collection,4989,2023-06-22 16:25:35+00:00,photos\@ethio_brand_collection_4989.jpg,"['Under', 'Armour', 'Mac', '3', 'RESTOCKED', 'Size', '4041424344', 'Price', '3600', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",RESTOCKED,4041424344,3600 birr,,,
EthioBrand,@ethio_brand_collection,4988,2023-06-22 09:28:12+00:00,photos\@ethio_brand_collection_4988.jpg,"['Air', 'Jordan', '9', 'Size', '404142', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,404142,3200 birr,,,
EthioBrand,@ethio_brand_collection,4987,2023-06-21 17:09:51+00:00,photos\@ethio_brand_collection_4987.jpg,"['Nike', 'KD', '15', 'Size', '40414243', 'Price', '3500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,40414243,3500 birr,,,
EthioBrand,@ethio_brand_collection,4986,2023-06-21 09:47:04+00:00,photos\@ethio_brand_collection_4986.jpg,"['Nike', 'Air', 'Trainers', '3', 'Size', '383940', 'Price', '2600', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,383940,2600 birr,,,
EthioBrand,@ethio_brand_collection,4985,2023-06-20 17:15:13+00:00,photos\@ethio_brand_collection_4985.jpg,"['Dior', 'low', 'Size', '404142434445', 'Price', '2400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Dior low,404142434445,2400 birr,,,
EthioBrand,@ethio_brand_collection,4984,2023-06-20 09:01:54+00:00,photos\@ethio_brand_collection_4984.jpg,"['Nike', 'zaheera', 'ACG', 'Size', '404142', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",Nike zaheera ACG,404142,3200 birr,,,
EthioBrand,@ethio_brand_collection,4983,2023-06-19 16:00:06+00:00,photos\@ethio_brand_collection_4983.jpg,"['Diesel', 'sneaker', 'Size', '404142434445', 'Price', '2700', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",Diesel sneaker,404142434445,2700 birr,,,
EthioBrand,@ethio_brand_collection,4981,2023-06-19 09:13:01+00:00,photos\@ethio_brand_collection_4981.jpg,"['Skechers', 'archfit', '2', 'RESTOCKED', 'Size', '4041424344', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",RESTOCKED,4041424344,2900 birr,,,
EthioBrand,@ethio_brand_collection,4980,2023-06-18 15:46:53+00:00,photos\@ethio_brand_collection_4980.jpg,"['Air', 'Jordan', '4', 'Size', '4041424344', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'anedanyaa', 'darajaa', 'enedawathu', 'yaaganyunaale', 'or', 'call', '0920238243']",,4041424344,3200 birr,,,
EthioBrand,@ethio_brand_collection,4979,2023-06-17 10:03:24+00:00,photos\@ethio_brand_collection_4979.jpg,"['Nike', 'KD', '15', 'Size', '40414243', 'Price', '3500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,40414243,3500 birr,,,
EthioBrand,@ethio_brand_collection,4978,2023-06-16 16:33:21+00:00,photos\@ethio_brand_collection_4978.jpg,"['Adidas', 'Old', 'School', 'Size', '404144', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Adidas Old School,404144,2900 birr,,,
EthioBrand,@ethio_brand_collection,4977,2023-06-16 08:13:45+00:00,photos\@ethio_brand_collection_4977.jpg,"['Puma', 'blue', 'bird', 'Size', '404244', 'Price', '2000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",Puma blue bird,404244,2000 birr,,,
EthioBrand,@ethio_brand_collection,4976,2023-06-15 09:19:23+00:00,photos\@ethio_brand_collection_4976.jpg,"['Under', 'Armour', 'Mac', '3', 'Size', '4041424344', 'Price', '3600', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,4041424344,3600 birr,,,
EthioBrand,@ethio_brand_collection,4975,2023-06-14 10:25:30+00:00,photos\@ethio_brand_collection_4975.jpg,"['Nike', 'alpha', 'elite', '3', 'Size', '4041424344', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,4041424344,3200 birr,,,
EthioBrand,@ethio_brand_collection,4974,2023-06-13 16:45:46+00:00,photos\@ethio_brand_collection_4974.jpg,"['Air', 'Jordan', '9', 'Size', '4041424344', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243']",,4041424344,3200 birr,,,
